date,open,high,low,close,volume,adj_close
2007-08-06,369.64,372.12,363.98,366.73,1988352,366.73
2007-08-07,366.73,367.06,360.10,360.26,7341822,360.26
2007-08-08,360.26,361.72,355.75,355.82,4746585,355.82
2007-08-09,355.82,356.45,351.92,353.77,3974439,353.77
2007-08-10,353.77,361.29,353.56,360.90,7113495,360.90
2007-08-13,360.90,361.70,358.60,359.28,3537907,359.28
2007-08-14,359.28,360.61,359.25,359.97,2359120,359.97
2007-08-15,359.97,368.14,349.37,349.76,9764309,349.76
2007-08-16,349.76,350.68,347.44,347.81,1368152,347.81
2007-08-17,347.81,350.94,337.21,341.65,1176776,341.65
2007-08-20,341.65,346.73,323.42,332.29,2013950,332.29
2007-08-21,332.29,333.78,321.71,326.17,9175608,326.17
2007-08-22,326.17,341.22,318.40,335.13,7650648,335.13
2007-08-23,335.13,340.24,328.43,329.76,7227960,329.76
2007-08-24,329.76,340.89,326.62,338.94,5428813,338.94
2007-08-27,338.94,347.17,328.03,330.54,8941526,330.54
2007-08-28,330.54,332.49,320.21,321.71,6429708,321.71
2007-08-29,321.71,323.91,320.75,322.81,4574292,322.81
2007-08-30,322.81,323.18,314.21,315.70,3643602,315.70
2007-08-31,315.70,319.32,305.01,310.31,2308047,310.31
2007-09-03,310.31,314.43,309.04,313.01,5420125,313.01
2007-09-04,313.01,313.45,309.02,310.70,4317304,310.70
2007-09-05,310.70,313.09,309.82,312.15,4633639,312.15
2007-09-06,312.15,312.49,312.09,312.35,6239300,312.35
2007-09-07,312.35,313.69,311.89,313.43,7920905,313.43
2007-09-10,313.43,328.71,308.02,322.79,5602337,322.79
2007-09-11,322.79,324.36,322.55,323.70,5885868,323.70
2007-09-12,323.70,332.37,321.27,328.61,5547393,328.61
2007-09-13,328.61,333.77,326.39,332.80,1435300,332.80
2007-09-14,332.80,345.30,327.24,339.23,1028623,339.23
2007-09-17,339.23,347.65,336.73,344.25,8110601,344.25
2007-09-18,344.25,346.59,338.92,338.97,6837745,338.97
2007-09-19,338.97,340.95,338.10,340.93,4894819,340.93
2007-09-20,340.93,343.35,336.51,338.41,1952652,338.41
2007-09-21,338.41,342.68,337.90,342.51,8922546,342.51
2007-09-24,342.51,358.30,339.88,350.88,7347051,350.88
2007-09-25,350.88,351.14,344.67,346.37,7112836,346.37
2007-09-26,346.37,348.44,340.28,342.75,8916903,342.75
2007-09-27,342.75,348.64,334.62,334.85,2940521,334.85
2007-09-28,334.85,351.51,330.13,344.51,5267312,344.51
2007-10-01,344.51,356.86,344.38,352.19,2649848,352.19
2007-10-02,352.19,352.48,352.08,352.41,4062632,352.41
2007-10-03,352.41,365.95,344.98,360.02,7040581,360.02
2007-10-04,360.02,363.47,359.86,362.43,3416155,362.43
2007-10-05,362.43,367.18,361.42,364.98,2491718,364.98
2007-10-08,364.98,365.33,361.38,361.69,4265426,361.69
2007-10-09,361.69,362.81,361.03,362.61,4063347,362.61
2007-10-10,362.61,363.91,356.76,357.14,1622578,357.14
2007-10-11,357.14,363.46,345.33,347.99,6505850,347.99
2007-10-12,347.99,352.38,335.89,341.25,6657190,341.25
2007-10-15,341.25,356.19,334.30,348.82,1152614,348.82
2007-10-16,348.82,359.36,343.40,359.14,9782538,359.14
2007-10-17,359.14,359.65,354.85,355.99,5361822,355.99
2007-10-18,355.99,366.62,348.63,365.27,5266946,365.27
2007-10-19,365.27,384.45,361.46,374.89,7571385,374.89
2007-10-22,374.89,379.26,357.62,365.89,2328240,365.89
2007-10-23,365.89,372.05,356.55,356.82,7475427,356.82
2007-10-24,356.82,358.01,356.16,357.68,7011191,357.68
2007-10-25,357.68,359.35,348.69,349.27,5881446,349.27
2007-10-26,349.27,355.85,332.23,340.21,5275275,340.21
2007-10-29,340.21,345.70,333.79,334.24,6955152,334.24
2007-10-30,334.24,337.23,329.13,330.71,7878799,330.71
2007-10-31,330.71,332.58,326.01,327.69,8608563,327.69
2007-11-01,327.69,344.45,323.51,336.34,4754943,336.34
2007-11-02,336.34,336.53,336.25,336.51,9140363,336.51
2007-11-06,336.51,342.97,336.45,342.78,5488227,342.78
2007-11-07,342.78,346.13,335.95,337.97,9215539,337.97
2007-11-08,337.97,353.31,335.57,346.67,1165564,346.67
2007-11-09,346.67,353.12,335.41,337.59,1961256,337.59
2007-11-10,337.59,337.59,337.58,337.59,3954112,337.59
2007-11-13,337.59,338.00,333.81,335.44,5080607,335.44
2007-11-14,335.44,338.20,330.22,332.10,6072061,332.10
2007-11-15,332.10,337.64,330.54,335.36,6038906,335.36
2007-11-16,335.36,335.91,327.54,329.15,5330268,329.15
2007-11-17,329.15,333.18,327.89,331.69,4068963,331.69
2007-11-20,331.69,333.29,331.41,332.68,3939299,332.68
2007-11-21,332.68,335.52,331.69,335.08,1890974,335.08
2007-11-22,335.08,335.09,335.07,335.08,2461921,335.08
2007-11-23,335.08,335.76,334.74,335.59,3035003,335.59
2007-11-24,335.59,335.62,335.49,335.53,4150776,335.53
2007-11-27,335.53,347.33,330.69,341.47,1179863,341.47
2007-11-28,341.47,341.67,337.43,339.02,5888676,339.02
2007-11-29,339.02,340.06,331.06,332.17,3572883,332.17
2007-11-30,332.17,333.65,317.32,323.25,5144119,323.25
2007-12-01,323.25,331.71,320.83,329.62,7926719,329.62
2007-12-04,329.62,343.10,327.51,338.84,3860237,338.84
2007-12-05,338.84,340.40,327.71,331.76,1446588,331.76
2007-12-06,331.76,336.72,317.45,324.54,1790330,324.54
2007-12-07,324.54,326.42,324.50,325.50,9887153,325.50
2007-12-08,325.50,325.78,312.39,317.64,8554339,317.64
2007-12-11,317.64,329.69,311.14,324.96,3342308,324.96
2007-12-12,324.96,326.42,318.08,319.56,2379890,319.56
2007-12-13,319.56,319.62,315.93,317.71,6801326,317.71
2007-12-14,317.71,325.18,314.54,322.48,8269385,322.48
2007-12-15,322.48,325.37,320.28,324.78,1046339,324.78
2007-12-18,324.78,333.42,323.75,330.49,5887484,330.49
2007-12-19,330.49,336.26,327.58,334.85,6566790,334.85
2007-12-20,334.85,341.19,319.20,326.95,5387651,326.95
2007-12-21,326.95,328.52,323.40,323.65,1520581,323.65
2007-12-22,323.65,327.51,315.11,316.25,6526138,316.25
2007-12-25,316.25,317.20,315.68,316.96,7312985,316.96
2007-12-26,316.96,322.87,305.26,308.24,2733320,308.24
2007-12-27,308.24,312.90,295.34,299.70,4947923,299.70
2007-12-28,299.70,299.88,297.73,298.36,3766729,298.36
2007-12-29,298.36,301.20,295.96,300.95,1040050,300.95
2008-01-01,300.95,303.14,298.22,298.74,1530552,298.74
2008-01-02,298.74,299.50,298.60,299.23,9383086,299.23
2008-01-03,299.23,302.49,288.07,293.04,8878130,293.04
2008-01-04,293.04,295.14,289.29,289.70,6977618,289.70
2008-01-05,289.70,291.39,289.35,291.32,5563569,291.32
2008-01-08,291.32,295.94,289.81,294.92,7205000,294.92
2008-01-09,294.92,295.35,289.48,289.77,3676388,289.77
2008-01-10,289.77,290.21,288.22,288.74,2755474,288.74
2008-01-11,288.74,298.08,285.00,294.39,8754444,294.39
2008-01-12,294.39,294.60,289.95,290.74,3485249,290.74
2008-01-15,290.74,291.23,290.73,291.08,7175457,291.08
2008-01-16,291.08,291.28,279.88,285.01,2767843,285.01
2008-01-17,285.01,291.25,284.40,288.91,8523133,288.91
2008-01-18,288.91,290.55,283.40,286.04,6943578,286.04
2008-01-19,286.04,296.37,285.08,293.00,7926538,293.00
2008-01-22,293.00,296.70,292.95,296.36,4185040,296.36
2008-01-23,296.36,296.40,290.28,292.03,9022586,292.03
2008-01-24,292.03,296.66,283.68,285.81,7368485,285.81
2008-01-25,285.81,285.84,279.74,281.85,7410466,281.85
2008-01-26,281.85,291.62,277.78,288.19,2126244,288.19
2008-01-29,288.19,293.38,282.60,282.63,4080182,282.63
2008-01-30,282.63,283.43,281.56,281.73,3685004,281.73
2008-01-31,281.73,292.55,280.06,287.39,7549076,287.39
2008-02-01,287.39,296.20,281.90,295.27,1216597,295.27
2008-02-02,295.27,302.98,294.99,300.96,3296319,300.96
2008-02-05,300.96,302.95,295.29,296.28,1045666,296.28
2008-02-06,296.28,301.96,284.44,288.35,5640155,288.35
2008-02-07,288.35,293.44,287.76,292.50,3036776,292.50
2008-02-08,292.50,300.78,290.65,300.09,9164382,300.09
2008-02-09,300.09,300.98,298.71,298.95,3640989,298.95
2008-02-12,298.95,300.73,296.48,297.09,2035833,297.09
2008-02-13,297.09,298.53,294.96,295.28,7876448,295.28
2008-02-14,295.28,298.06,289.69,292.33,8546258,292.33
2008-02-15,292.33,294.45,291.71,293.60,6341630,293.60
2008-02-16,293.60,294.65,291.88,292.11,5327791,292.11
2008-02-19,292.11,301.33,287.42,296.95,7825328,296.95
2008-02-20,296.95,298.97,287.54,289.59,2021368,289.59
2008-02-21,289.59,297.46,288.25,293.74,9067410,293.74
2008-02-22,293.74,295.44,292.99,295.42,3201041,295.42
2008-02-23,295.42,295.63,290.03,292.48,2407760,292.48
2008-02-26,292.48,305.68,288.54,300.05,2322778,300.05
2008-02-27,300.05,305.46,299.08,304.02,9967529,304.02
2008-02-28,304.02,311.91,297.30,311.70,9058358,311.70
2008-02-29,311.70,315.02,305.79,307.33,1431496,307.33
2008-03-01,307.33,313.74,306.70,310.80,9690570,310.80
2008-03-04,310.80,314.30,310.29,313.51,2816701,313.51
2008-03-05,313.51,313.92,311.13,312.04,4957437,312.04
2008-03-06,312.04,312.78,309.85,310.70,3683889,310.70
2008-03-07,310.70,313.34,309.38,312.15,9026102,312.15
2008-03-08,312.15,317.10,311.12,316.97,2598353,316.97
2008-03-10,316.97,321.87,315.95,319.45,2687931,319.45
2008-03-11,319.45,323.20,311.12,315.03,6302524,315.03
2008-03-12,315.03,331.07,308.26,323.52,9314857,323.52
2008-03-13,323.52,325.03,323.49,324.62,3720923,324.62
2008-03-14,324.62,328.99,324.12,327.07,1068418,327.07
2008-03-17,327.07,327.09,327.06,327.08,1915820,327.08
2008-03-18,327.08,327.62,327.02,327.61,6747814,327.61
2008-03-19,327.61,329.48,320.56,323.41,7903890,323.41
2008-03-20,323.41,327.99,311.32,316.88,9253075,316.88
2008-03-21,316.88,321.34,316.72,319.99,9375178,319.99
2008-03-24,319.99,320.95,315.50,317.59,2785407,317.59
2008-03-25,317.59,327.67,311.58,324.49,5640376,324.49
2008-03-26,324.49,325.89,314.03,316.27,4931141,316.27
2008-03-27,316.27,325.18,312.19,324.10,3739332,324.10
2008-03-28,324.10,324.93,317.20,319.03,6339205,319.03
2008-03-31,319.03,326.76,306.30,310.00,4085783,310.00
2008-04-01,310.00,314.73,309.07,312.97,6263099,312.97
2008-04-02,312.97,313.18,311.99,312.15,8434571,312.15
2008-04-03,312.15,313.43,307.68,307.79,6538842,307.79
2008-04-04,307.79,308.01,307.75,307.97,4699171,307.97
2008-04-07,307.97,309.34,299.82,302.94,9763192,302.94
2008-04-08,302.94,303.93,300.45,301.44,5644985,301.44
2008-04-09,301.44,301.52,297.48,299.04,3151059,299.04
2008-04-10,299.04,300.96,298.43,300.95,7072640,300.95
2008-04-11,300.95,314.06,298.10,308.91,9731898,308.91
2008-04-14,308.91,311.80,300.22,304.27,5678760,304.27
2008-04-15,304.27,306.67,300.34,301.80,8341910,301.80
2008-04-16,301.80,304.80,301.16,303.65,1209795,303.65
2008-04-17,303.65,310.64,302.14,307.25,2057250,307.25
2008-04-18,307.25,308.67,304.61,305.45,8003405,305.45
2008-04-21,305.45,305.87,304.75,304.80,1242976,304.80
2008-04-22,304.80,306.36,301.79,303.09,6058092,303.09
2008-04-23,303.09,304.64,302.61,304.57,7054182,304.57
2008-04-24,304.57,305.39,299.59,301.94,8491813,301.94
2008-04-25,301.94,303.50,293.07,297.21,3989526,297.21
2008-04-28,297.21,299.71,289.75,293.40,6052077,293.40
2008-04-29,293.40,294.51,284.65,287.65,5674647,287.65
2008-04-30,287.65,288.12,280.64,281.79,5669014,281.79
2008-05-01,281.79,282.02,280.05,280.90,8461763,280.90
2008-05-02,280.90,280.93,277.52,278.30,2001495,278.30
2008-05-05,278.30,279.50,272.71,274.98,3374692,274.98
2008-05-06,274.98,275.13,263.83,268.05,6598281,268.05
2008-05-07,268.05,270.02,256.92,261.34,8345034,261.34
2008-05-08,261.34,261.40,249.96,255.13,1353550,255.13
2008-05-09,255.13,256.53,248.71,249.91,7988452,249.91
2008-05-12,249.91,250.31,247.90,248.56,4462643,248.56
2008-05-13,248.56,248.57,247.06,247.52,3174118,247.52
2008-05-14,247.52,252.31,236.67,240.77,7819461,240.77
2008-05-15,240.77,246.28,238.33,244.41,8463242,244.41
2008-05-16,244.41,244.50,240.15,240.54,9968375,240.54
2008-05-19,240.54,250.34,234.21,247.49,7734342,247.49
2008-05-20,247.49,249.63,242.00,242.34,1462739,242.34
2008-05-21,242.34,245.37,236.35,238.45,8536842,238.45
2008-05-22,238.45,238.92,237.27,237.45,4140793,237.45
2008-05-23,237.45,238.54,237.11,238.10,2341778,238.10
2008-05-26,238.10,244.64,237.52,242.00,6279879,242.00
2008-05-27,242.00,246.14,241.53,244.32,2998754,244.32
2008-05-28,244.32,251.53,232.64,237.03,5804179,237.03
2008-05-29,237.03,245.67,233.24,242.94,6510193,242.94
2008-05-30,242.94,243.28,240.18,241.01,8559758,241.01
2008-06-02,241.01,247.33,236.31,246.67,9072010,246.67
2008-06-03,246.67,249.77,237.27,241.12,9494546,241.12
2008-06-04,241.12,241.60,241.10,241.46,1646056,241.46
2008-06-05,241.46,244.81,234.75,237.45,3386206,237.45
2008-06-06,237.45,240.24,228.87,230.57,7597956,230.57
2008-06-09,230.57,230.61,230.19,230.32,4849017,230.32
2008-06-10,230.32,234.51,224.31,225.35,9127045,225.35
2008-06-11,225.35,226.68,222.52,223.36,6418069,223.36
2008-06-12,223.36,224.06,220.91,222.13,7894415,222.13
2008-06-13,222.13,227.45,218.88,226.53,5016438,226.53
2008-06-16,226.53,227.63,223.87,224.59,1419991,224.59
2008-06-17,224.59,225.65,220.59,222.56,8650638,222.56
2008-06-18,222.56,222.82,220.80,220.99,8504662,220.99
2008-06-19,220.99,221.25,218.47,218.49,2874040,218.49
2008-06-20,218.49,220.54,211.16,214.59,9638487,214.59
2008-06-23,214.59,221.88,211.92,220.04,4217217,220.04
2008-06-24,220.04,221.17,216.56,217.24,6505289,217.24
2008-06-25,217.24,222.72,212.59,222.11,2241291,222.11
2008-06-26,222.11,227.32,218.31,226.12,8919012,226.12
2008-06-27,226.12,226.37,219.44,220.44,8503489,220.44
2008-06-30,220.44,224.36,211.71,215.26,7204981,215.26
2008-07-01,215.26,217.00,210.12,210.38,6188625,210.38
2008-07-02,210.38,214.41,209.83,213.32,9531278,213.32
2008-07-03,213.32,223.39,208.44,219.24,6182049,219.24
2008-07-04,219.24,219.30,217.24,217.27,3153081,217.27
2008-07-07,217.27,218.48,213.44,214.93,2515249,214.93
2008-07-08,214.93,216.67,206.89,209.30,9086104,209.30
2008-07-09,209.30,216.28,209.08,213.83,8970460,213.83
2008-07-10,213.83,213.91,212.50,212.92,5863309,212.92
2008-07-11,212.92,213.90,209.90,210.79,9187396,210.79
2008-07-14,210.79,213.72,209.24,213.43,6710844,213.43
2008-07-15,213.43,216.00,208.77,210.29,7328263,210.29
2008-07-16,210.29,211.90,206.42,207.72,9891954,207.72
2008-07-17,207.72,208.12,206.36,206.46,7199949,206.46
2008-07-18,206.46,207.28,204.09,205.07,6514060,205.07
2008-07-21,205.07,207.73,204.61,207.46,6575054,207.46
2008-07-22,207.46,217.10,202.90,213.33,8867048,213.33
2008-07-23,213.33,213.33,211.01,211.84,6166332,211.84
2008-07-24,211.84,212.86,209.59,210.45,8014639,210.45
2008-07-25,210.45,214.63,204.49,204.94,4720940,204.94
2008-07-28,204.94,207.98,204.04,207.05,5268807,207.05
2008-07-29,207.05,209.54,205.78,209.38,6557415,209.38
2008-07-30,209.38,209.57,203.33,203.47,4450104,203.47
2008-07-31,203.47,209.13,200.83,207.62,8927937,207.62
2008-08-01,207.62,208.73,203.80,204.03,2677229,204.03
2008-08-04,204.03,206.68,197.53,199.15,4755100,199.15
2008-08-05,199.15,199.27,198.98,199.02,7304592,199.02
2008-08-06,199.02,205.70,196.00,202.96,7608529,202.96
2008-08-07,202.96,206.28,201.57,205.22,5408618,205.22
2008-08-08,205.22,206.81,203.02,203.43,2598697,203.43
2008-08-11,203.43,205.00,198.61,200.96,4230261,200.96
2008-08-12,200.96,205.01,191.37,195.66,4692666,195.66
2008-08-13,195.66,203.56,194.11,201.25,9342007,201.25
2008-08-14,201.25,204.74,200.02,203.95,9905372,203.95
2008-08-15,203.95,203.99,202.68,202.86,6064480,202.86
2008-08-18,202.86,206.59,202.04,205.23,5829725,205.23
2008-08-19,205.23,211.45,199.99,210.99,2361587,210.99
2008-08-20,210.99,211.05,210.24,210.41,7797914,210.41
2008-08-21,210.41,211.76,210.15,211.23,7711289,211.23
2008-08-22,211.23,211.84,207.97,209.47,8911472,209.47
2008-08-25,209.47,211.71,205.80,206.85,5875425,206.85
2008-08-26,206.85,213.24,204.62,211.32,5412359,211.32
2008-08-27,211.32,215.60,201.86,205.87,6733467,205.87
2008-08-28,205.87,208.52,205.32,207.71,9150478,207.71
2008-08-29,207.71,214.02,204.45,211.99,1007906,211.99
2008-09-01,211.99,214.44,207.36,209.06,1738031,209.06
2008-09-02,209.06,212.41,208.25,210.82,4595600,210.82
2008-09-03,210.82,210.83,209.70,209.82,6462002,209.82
2008-09-04,209.82,212.61,205.15,206.70,1611058,206.70
2008-09-05,206.70,211.19,199.11,201.70,2208007,201.70
2008-09-08,201.70,204.01,196.47,197.98,3308795,197.98
2008-09-09,197.98,198.02,197.82,197.88,4229516,197.88
2008-09-10,197.88,199.82,197.57,198.97,4994496,198.97
2008-09-11,198.97,202.16,197.94,200.91,3709694,200.91
2008-09-12,200.91,201.23,200.70,201.13,6173989,201.13
2008-09-15,201.13,201.75,197.53,199.33,7793520,199.33
2008-09-16,199.33,202.83,198.55,202.23,6673284,202.23
2008-09-17,202.23,202.62,201.59,201.82,2606190,201.82
2008-09-18,201.82,206.32,193.79,195.92,5365315,195.92
2008-09-19,195.92,196.88,195.77,196.83,8456225,196.83
2008-09-22,196.83,197.94,190.99,193.85,3104046,193.85
2008-09-23,193.85,199.26,193.72,196.60,2770845,196.60
2008-09-24,196.60,197.15,194.23,195.23,4873913,195.23
2008-09-25,195.23,195.66,193.33,194.09,8035375,194.09
2008-09-26,194.09,196.69,189.31,190.96,3288560,190.96
2008-09-29,190.96,195.48,189.67,194.47,6653276,194.47
2008-09-30,194.47,194.60,193.93,194.08,9999466,194.08
2008-10-01,194.08,195.87,190.81,191.33,5858200,191.33
2008-10-02,191.33,193.97,189.52,193.30,6422177,193.30
2008-10-03,193.30,195.94,192.30,194.95,1346280,194.95
2008-10-06,194.95,195.62,193.14,193.91,9967005,193.91
2008-10-07,193.91,194.27,193.36,193.37,3314350,193.37
2008-10-08,193.37,196.62,192.67,195.01,9241987,195.01
2008-10-09,195.01,202.62,192.37,200.63,6356613,200.63
2008-10-10,200.63,201.97,200.02,201.60,5774267,201.60
2008-10-13,201.60,201.64,201.19,201.38,3937485,201.38
2008-10-14,201.38,203.67,195.39,197.96,3483639,197.96
2008-10-15,197.96,198.56,192.10,192.13,7799108,192.13
2008-10-16,192.13,192.40,192.00,192.27,2933637,192.27
2008-10-17,192.27,192.49,191.48,191.64,9284607,191.64
2008-10-20,191.64,195.14,189.97,194.56,7006450,194.56
2008-10-21,194.56,196.36,192.24,192.52,1745963,192.52
2008-10-22,192.52,195.70,190.93,194.87,6972123,194.87
2008-10-23,194.87,195.38,193.85,194.15,2450291,194.15
2008-10-24,194.15,196.39,184.62,188.76,3152448,188.76
2008-10-27,188.76,191.51,183.39,185.18,9007353,185.18
2008-10-28,185.18,186.00,177.82,181.03,4450407,181.03
2008-10-29,181.03,184.57,172.94,175.85,4076268,175.85
2008-10-30,175.85,176.10,175.70,176.05,1554760,176.05
2008-10-31,176.05,178.68,171.78,172.58,4029937,172.58
2008-11-04,172.58,177.35,166.73,167.55,6617055,167.55
2008-11-05,167.55,175.22,163.85,171.89,6275418,171.89
2008-11-06,171.89,173.38,168.66,169.78,3197344,169.78
2008-11-07,169.78,170.23,169.69,170.21,1980185,170.21
2008-11-08,170.21,171.28,170.03,170.86,1537584,170.86
2008-11-11,170.86,171.54,169.50,169.76,5620373,169.76
2008-11-12,169.76,170.41,168.55,169.05,4392714,169.05
2008-11-13,169.05,169.06,168.88,168.90,2284298,168.90
2008-11-14,168.90,171.09,165.00,165.08,1653486,165.08
2008-11-15,165.08,166.83,159.40,161.89,2681077,161.89
2008-11-18,161.89,163.65,161.24,162.88,2419909,162.88
2008-11-19,162.88,167.70,162.61,165.87,8813781,165.87
2008-11-20,165.87,166.30,158.82,162.08,3992519,162.08
2008-11-21,162.08,165.00,159.53,164.83,7940623,164.83
2008-11-22,164.83,166.02,162.58,163.51,9268166,163.51
2008-11-25,163.51,165.24,161.09,161.53,1429727,161.53
2008-11-26,161.53,162.51,161.20,162.03,6471315,162.03
2008-11-27,162.03,163.24,157.46,159.28,3220780,159.28
2008-11-28,159.28,163.08,157.01,162.41,9297524,162.41
2008-11-29,162.41,162.77,162.32,162.62,2478550,162.62
2008-12-02,162.62,164.19,158.31,160.18,2570165,160.18
2008-12-03,160.18,160.37,160.16,160.34,9436173,160.34
2008-12-04,160.34,161.56,153.30,156.50,7868675,156.50
2008-12-05,156.50,157.10,156.42,156.81,2290289,156.81
2008-12-06,156.81,158.84,155.68,158.06,8360267,158.06
2008-12-09,158.06,163.16,157.20,161.38,5668027,161.38
2008-12-10,161.38,164.82,160.86,164.49,9184460,164.49
2008-12-11,164.49,167.64,163.44,166.45,6586286,166.45
2008-12-12,166.45,173.36,163.22,169.95,1859080,169.95
2008-12-13,169.95,177.13,168.39,173.90,3967987,173.90
2008-12-16,173.90,173.94,166.48,170.06,5076192,170.06
2008-12-17,170.06,173.00,169.71,172.54,1939651,172.54
2008-12-18,172.54,173.12,171.46,171.76,7438852,171.76
2008-12-19,171.76,176.62,168.94,174.81,4450923,174.81
2008-12-20,174.81,176.73,171.00,172.62,9129454,172.62
2008-12-23,172.62,174.42,171.71,173.87,4692815,173.87
2008-12-24,173.87,174.13,173.81,174.09,1848052,174.09
2008-12-25,174.09,175.33,170.66,171.91,8825777,171.91
2008-12-26,171.91,172.55,167.02,167.59,4607677,167.59
2008-12-27,167.59,174.79,165.83,172.38,2588651,172.38
2008-12-30,172.38,173.82,172.35,173.10,2581133,173.10
2008-12-31,173.10,173.15,168.08,168.30,2268990,168.30
2009-01-01,168.30,168.59,168.17,168.45,5123162,168.45
2009-01-02,168.45,171.71,166.49,170.59,5845833,170.59
2009-01-03,170.59,170.91,169.93,170.22,9420223,170.22
2009-01-06,170.22,172.34,164.93,167.47,5688772,167.47
2009-01-07,167.47,170.37,167.33,170.08,8793977,170.08
2009-01-08,170.08,172.60,169.83,171.57,4484323,171.57
2009-01-09,171.57,171.94,170.84,171.18,2108931,171.18
2009-01-10,171.18,178.85,170.88,175.14,9551694,175.14
2009-01-13,175.14,175.82,172.31,172.94,7822385,172.94
2009-01-14,172.94,172.99,172.79,172.85,6945854,172.85
2009-01-15,172.85,177.61,171.38,176.02,9556287,176.02
2009-01-16,176.02,182.27,174.84,179.36,8131784,179.36
2009-01-17,179.36,179.63,177.80,178.57,5426068,178.57
2009-01-20,178.57,178.63,177.60,177.96,3369390,177.96
2009-01-21,177.96,186.33,174.75,182.66,5016515,182.66
2009-01-22,182.66,188.44,178.90,187.78,3997946,187.78
2009-01-23,187.78,188.09,187.73,187.99,4422934,187.99
2009-01-24,187.99,188.52,187.75,188.34,3568732,188.34
2009-01-27,188.34,188.83,187.96,188.76,2588210,188.76
2009-01-28,188.76,191.38,186.74,190.80,7732118,190.80
2009-01-29,190.80,193.61,183.80,186.36,1104573,186.36
2009-01-30,186.36,189.42,183.82,189.20,7937604,189.20
2009-01-31,189.20,195.08,189.13,194.24,5396852,194.24
2009-02-03,194.24,197.02,194.05,196.39,7851960,196.39
2009-02-04,196.39,196.45,194.50,194.54,1993334,194.54
2009-02-05,194.54,195.43,192.34,192.88,8627816,192.88
2009-02-06,192.88,196.02,188.96,189.41,3977944,189.41
2009-02-07,189.41,190.14,188.93,189.90,8862961,189.90
2009-02-10,189.90,189.93,189.12,189.42,1108899,189.42
2009-02-11,189.42,189.45,189.09,189.20,1374464,189.20
2009-02-12,189.20,190.91,183.92,185.90,3843552,185.90
2009-02-13,185.90,190.70,182.56,189.69,7470975,189.69
2009-02-14,189.69,196.35,187.66,193.66,6683157,193.66
2009-02-17,193.66,197.16,188.81,190.10,2541180,190.10
2009-02-18,190.10,192.58,185.94,187.52,3166827,187.52
2009-02-19,187.52,187.67,187.47,187.62,6080500,187.62
2009-02-20,187.62,191.02,185.40,190.23,8043611,190.23
2009-02-21,190.23,191.58,190.17,191.06,5916349,191.06
2009-02-24,191.06,191.19,188.51,189.36,9566787,189.36
2009-02-25,189.36,190.38,187.13,187.70,2760056,187.70
2009-02-26,187.70,189.05,185.39,185.67,5336576,185.67
2009-02-27,185.67,186.45,185.42,186.17,8720163,186.17
2009-02-28,186.17,194.74,184.29,191.18,3474075,191.18
2009-03-03,191.18,193.68,187.67,187.70,4617658,187.70
2009-03-04,187.70,188.71,183.37,184.46,4931714,184.46
2009-03-05,184.46,190.35,183.74,187.96,1541274,187.96
2009-03-06,187.96,192.97,185.92,191.73,7409545,191.73
2009-03-07,191.73,193.57,184.05,187.74,4606834,187.74
2009-03-09,187.74,188.11,177.54,182.61,7835823,182.61
2009-03-10,182.61,185.09,182.10,183.97,7967011,183.97
2009-03-11,183.97,184.89,183.49,184.57,7384223,184.57
2009-03-12,184.57,188.62,180.94,188.54,6679186,188.54
2009-03-13,188.54,192.57,186.40,190.93,1571865,190.93
2009-03-16,190.93,198.37,188.44,194.67,9786654,194.67
2009-03-17,194.67,198.06,193.59,197.44,8173195,197.44
2009-03-18,197.44,201.62,189.75,192.25,4711722,192.25
2009-03-19,192.25,201.20,187.25,197.46,7529834,197.46
2009-03-20,197.46,203.46,192.90,203.12,5522006,203.12
2009-03-23,203.12,203.51,202.90,203.38,1329048,203.38
2009-03-24,203.38,204.13,196.13,198.57,4238993,198.57
2009-03-25,198.57,201.82,189.93,194.17,3105563,194.17
2009-03-26,194.17,204.20,193.58,199.97,8163023,199.97
2009-03-27,199.97,208.29,199.85,205.62,1634015,205.62
2009-03-30,205.62,208.63,197.60,200.95,8596987,200.95
2009-03-31,200.95,205.01,198.42,203.73,9449344,203.73
2009-04-01,203.73,210.94,203.20,209.77,6503614,209.77
2009-04-02,209.77,217.52,209.46,214.97,9464119,214.97
2009-04-03,214.97,224.10,209.02,221.24,5300953,221.24
2009-04-06,221.24,222.94,220.49,222.49,6108859,222.49
2009-04-07,222.49,225.58,217.23,219.35,7670188,219.35
2009-04-08,219.35,219.91,207.15,212.88,3000112,212.88
2009-04-09,212.88,222.59,210.67,218.93,7256865,218.93
2009-04-10,218.93,220.61,214.79,216.10,4135392,216.10
2009-04-13,216.10,223.26,212.65,222.55,3548431,222.55
2009-04-14,222.55,222.64,220.93,221.44,4502680,221.44
2009-04-15,221.44,222.90,218.64,219.35,2550923,219.35
2009-04-16,219.35,226.23,218.57,223.36,6448009,223.36
2009-04-17,223.36,223.69,215.72,219.45,2749743,219.45
2009-04-20,219.45,220.93,218.50,220.46,9330076,220.46
2009-04-21,220.46,223.40,215.02,217.47,2973121,217.47
2009-04-22,217.47,217.74,217.40,217.69,7679773,217.69
2009-04-23,217.69,219.92,216.47,219.87,6724065,219.87
2009-04-24,219.87,220.29,209.70,214.20,1496872,214.20
2009-04-27,214.20,216.30,208.04,208.77,6402976,208.77
