date,open,high,low,close,volume,adj_close
2007-12-15,61.31,62.56,60.99,62.27,7716428,62.27
2007-12-18,62.27,62.42,62.04,62.04,4147250,62.04
2007-12-19,62.04,62.15,61.82,61.84,4629352,61.84
2007-12-20,61.84,61.92,61.67,61.68,4456047,61.68
2007-12-21,61.68,62.71,59.76,59.87,8478756,59.87
2007-12-22,59.87,62.57,59.00,61.44,9608252,61.44
2007-12-25,61.44,62.24,59.61,60.05,9703330,60.05
2007-12-26,60.05,60.15,60.00,60.12,6931411,60.12
2007-12-27,60.12,60.25,60.04,60.24,4467077,60.24
2007-12-28,60.24,60.87,59.91,60.59,9423836,60.59
2007-12-29,60.59,61.42,59.99,61.37,4620008,61.37
2008-01-01,61.37,62.80,60.71,62.49,5549767,62.49
2008-01-02,62.49,62.87,60.66,61.18,1013126,61.18
2008-01-03,61.18,61.42,61.05,61.38,4280830,61.38
2008-01-04,61.38,62.76,58.28,59.81,2739162,59.81
2008-01-05,59.81,60.75,58.28,58.71,8668630,58.71
2008-01-08,58.71,58.75,58.71,58.74,4120946,58.74
2008-01-09,58.74,59.34,56.49,57.31,6316874,57.31
2008-01-10,57.31,58.41,55.58,56.10,7454190,56.10
2008-01-11,56.10,57.58,55.66,56.87,9254948,56.87
2008-01-12,56.87,56.91,56.61,56.68,5497190,56.68
2008-01-15,56.68,57.47,56.51,57.32,7069392,57.32
2008-01-16,57.32,58.05,56.91,57.98,5749237,57.98
2008-01-17,57.98,58.13,56.67,57.21,1904490,57.21
2008-01-18,57.21,59.39,56.08,58.51,2661240,58.51
2008-01-19,58.51,60.34,58.12,60.06,9009722,60.06
2008-01-22,60.06,62.29,58.94,61.38,3013082,61.38
2008-01-23,61.38,61.70,60.46,60.85,6397688,60.85
2008-01-24,60.85,61.80,59.18,59.43,2719095,59.43
2008-01-25,59.43,61.44,59.27,60.58,8024853,60.58
2008-01-26,60.58,61.14,59.34,59.48,9318159,59.48
2008-01-29,59.48,60.28,56.55,57.78,1260872,57.78
2008-01-30,57.78,58.00,57.03,57.21,1764263,57.21
2008-01-31,57.21,57.33,54.58,55.55,2976583,55.55
2008-02-01,55.55,56.06,55.46,55.86,5407446,55.86
2008-02-02,55.86,56.80,54.73,54.90,1571812,54.90
2008-02-05,54.90,55.67,53.19,53.70,5774574,53.70
2008-02-06,53.70,54.37,53.65,54.14,1055229,54.14
2008-02-07,54.14,55.62,52.94,55.39,1611307,55.39
2008-02-08,55.39,56.32,53.45,54.41,8179449,54.41
2008-02-09,54.41,54.91,54.13,54.71,3203071,54.71
2008-02-12,54.71,55.18,52.66,53.31,4130587,53.31
2008-02-13,53.31,54.38,51.72,51.99,7067812,51.99
2008-02-14,51.99,52.21,51.97,52.13,1866262,52.13
2008-02-15,52.13,52.58,49.85,50.57,6957688,50.57
2008-02-16,50.57,51.93,49.76,51.44,4751011,51.44
2008-02-19,51.44,51.97,49.76,50.32,6389554,50.32
2008-02-20,50.32,50.36,49.24,49.66,9260341,49.66
2008-02-21,49.66,51.30,48.79,50.71,7175265,50.71
2008-02-22,50.71,50.98,50.21,50.41,8016901,50.41
2008-02-23,50.41,52.07,49.32,51.59,3885638,51.59
2008-02-26,51.59,51.95,50.71,51.07,8188914,51.07
2008-02-27,51.07,51.32,50.60,50.80,5028946,50.80
2008-02-28,50.80,50.99,50.80,50.90,8519581,50.90
2008-02-29,50.90,51.29,50.19,50.46,4421825,50.46
2008-03-01,50.46,50.93,49.57,49.87,8481022,49.87
2008-03-04,49.87,50.49,49.64,50.36,1385240,50.36
2008-03-05,50.36,52.09,49.93,51.24,7898331,51.24
2008-03-06,51.24,51.65,49.92,50.54,6314081,50.54
2008-03-07,50.54,51.69,50.47,51.64,8484215,51.64
2008-03-08,51.64,53.36,50.59,53.03,1716559,53.03
2008-03-10,53.03,53.03,52.98,53.00,7856338,53.00
2008-03-11,53.00,54.42,52.94,53.72,7370699,53.72
2008-03-12,53.72,55.62,53.50,55.27,2964796,55.27
2008-03-13,55.27,55.94,54.04,54.25,4156526,54.25
2008-03-14,54.25,54.83,53.39,53.64,1577762,53.64
2008-03-17,53.64,53.93,53.59,53.84,4655891,53.84
2008-03-18,53.84,53.91,52.70,53.27,6586873,53.27
2008-03-19,53.27,55.13,52.81,54.68,4972159,54.68
2008-03-20,54.68,54.80,52.42,53.43,1728574,53.43
2008-03-21,53.43,53.62,52.07,52.73,4006838,52.73
2008-03-24,52.73,54.06,52.14,53.59,1916606,53.59
2008-03-25,53.59,53.72,51.60,52.11,4273712,52.11
2008-03-26,52.11,52.93,50.39,50.67,7129411,50.67
2008-03-27,50.67,51.89,47.90,49.22,1863716,49.22
2008-03-28,49.22,49.23,49.21,49.22,6647000,49.22
2008-03-31,49.22,50.96,48.42,50.11,9846176,50.11
2008-04-01,50.11,50.83,50.06,50.64,3977761,50.64
2008-04-02,50.64,52.83,49.85,52.14,1205829,52.14
2008-04-03,52.14,52.90,51.98,52.60,6443880,52.60
2008-04-04,52.60,53.42,52.08,53.31,8001469,53.31
2008-04-07,53.31,53.72,52.09,52.37,6490049,52.37
2008-04-08,52.37,52.38,52.25,52.27,9105741,52.27
2008-04-09,52.27,52.70,51.95,52.60,9600845,52.60
2008-04-10,52.60,54.11,51.55,53.77,8492345,53.77
2008-04-11,53.77,54.77,53.29,54.34,7593213,54.34
2008-04-14,54.34,54.63,53.89,54.04,6655636,54.04
2008-04-15,54.04,55.88,53.38,55.09,5418106,55.09
2008-04-16,55.09,55.43,54.19,54.63,5318827,54.63
2008-04-17,54.63,55.19,54.48,54.92,3809546,54.92
2008-04-18,54.92,57.02,54.36,56.13,6654441,56.13
2008-04-21,56.13,56.40,54.12,55.03,2470417,55.03
2008-04-22,55.03,55.31,54.92,55.24,4302560,55.24
2008-04-23,55.24,55.56,54.58,54.81,8372206,54.81
2008-04-24,54.81,55.81,54.69,55.59,1861904,55.59
2008-04-25,55.59,56.75,54.89,56.59,7278355,56.59
2008-04-28,56.59,57.63,56.54,57.17,4707720,57.17
2008-04-29,57.17,57.22,57.15,57.21,4836215,57.21
2008-04-30,57.21,57.23,57.16,57.18,5825544,57.18
2008-05-01,57.18,57.43,55.67,56.03,4959902,56.03
2008-05-02,56.03,58.30,54.84,57.45,8791514,57.45
2008-05-05,57.45,58.87,57.20,58.56,3692963,58.56
2008-05-06,58.56,58.57,58.54,58.55,7485492,58.55
2008-05-07,58.55,60.67,58.49,59.69,8842045,59.69
2008-05-08,59.69,59.86,59.26,59.44,7918070,59.44
2008-05-09,59.44,59.66,59.43,59.66,6548118,59.66
2008-05-12,59.66,59.86,59.55,59.79,2309443,59.79
2008-05-13,59.79,62.56,59.13,61.27,1396536,61.27
2008-05-14,61.27,63.81,60.13,62.72,3704165,62.72
2008-05-15,62.72,62.88,61.92,62.18,9697039,62.18
2008-05-16,62.18,62.33,60.37,61.12,1300975,61.12
2008-05-19,61.12,61.72,61.00,61.52,9757360,61.52
2008-05-20,61.52,61.66,61.27,61.29,9217573,61.29
2008-05-21,61.29,62.76,61.07,62.21,2701057,62.21
2008-05-22,62.21,63.51,62.11,63.39,9813181,63.39
2008-05-23,63.39,63.69,63.18,63.62,7772981,63.62
2008-05-26,63.62,64.51,62.83,64.41,1358625,64.41
2008-05-27,64.41,65.27,63.25,63.29,7184674,63.29
2008-05-28,63.29,63.77,62.48,62.72,1757771,62.72
2008-05-29,62.72,63.24,62.47,63.06,2211360,63.06
2008-05-30,63.06,63.57,61.62,61.77,1580724,61.77
2008-06-02,61.77,62.35,59.36,60.04,1781939,60.04
2008-06-03,60.04,60.22,59.73,59.86,7036407,59.86
2008-06-04,59.86,61.92,59.36,61.40,4047412,61.40
2008-06-05,61.40,64.86,59.81,63.22,5977389,63.22
2008-06-06,63.22,66.41,62.22,65.01,7105363,65.01
2008-06-09,65.01,65.32,64.92,65.19,6716915,65.19
2008-06-10,65.19,65.27,65.02,65.04,9976526,65.04
2008-06-11,65.04,65.09,64.88,64.92,5673674,64.92
2008-06-12,64.92,66.08,64.70,65.53,5556114,65.53
2008-06-13,65.53,66.55,63.49,64.29,4762060,64.29
2008-06-16,64.29,65.83,62.28,62.70,8780573,62.70
2008-06-17,62.70,64.25,60.02,61.12,5085583,61.12
2008-06-18,61.12,63.71,60.62,62.69,7361368,62.69
2008-06-19,62.69,63.56,62.35,63.26,1146994,63.26
2008-06-20,63.26,63.91,62.56,62.60,2237283,62.60
2008-06-23,62.60,63.09,61.13,61.81,3261640,61.81
2008-06-24,61.81,62.53,60.08,60.80,3173034,60.80
2008-06-25,60.80,62.22,60.14,61.78,6868560,61.78
2008-06-26,61.78,62.07,60.72,60.95,9574994,60.95
2008-06-27,60.95,61.63,58.52,59.73,8745358,59.73
2008-06-30,59.73,61.96,59.55,60.95,9117358,60.95
2008-07-01,60.95,61.05,60.70,60.80,1009529,60.80
2008-07-02,60.80,63.10,59.29,62.55,1088556,62.55
2008-07-03,62.55,64.61,62.29,63.84,7517047,63.84
2008-07-04,63.84,64.69,61.06,62.43,9808681,62.43
2008-07-07,62.43,62.53,61.73,61.96,6798527,61.96
2008-07-08,61.96,64.48,60.57,63.66,7303918,63.66
2008-07-09,63.66,65.43,63.03,64.55,2953553,64.55
2008-07-10,64.55,66.15,64.41,65.98,8126689,65.98
2008-07-11,65.98,67.30,65.95,66.99,8510652,66.99
2008-07-14,66.99,67.35,66.41,66.58,1511725,66.58
2008-07-15,66.58,68.76,64.69,68.55,4198507,68.55
2008-07-16,68.55,71.16,67.48,70.06,3100875,70.06
2008-07-17,70.06,70.11,67.45,68.71,1590198,68.71
2008-07-18,68.71,68.85,67.66,68.17,1011737,68.17
2008-07-21,68.17,68.32,65.90,66.97,2407786,66.97
2008-07-22,66.97,67.70,66.93,67.58,7024676,67.58
2008-07-23,67.58,68.10,67.29,67.89,5722926,67.89
2008-07-24,67.89,69.08,65.19,66.35,5989785,66.35
2008-07-25,66.35,66.50,65.83,66.09,7605614,66.09
2008-07-28,66.09,66.98,64.79,65.08,6232350,65.08
2008-07-29,65.08,65.10,64.32,64.67,2016485,64.67
2008-07-30,64.67,65.77,62.04,63.34,2426707,63.34
2008-07-31,63.34,65.78,63.09,64.65,4745707,64.65
2008-08-01,64.65,64.68,64.38,64.43,8089435,64.43
2008-08-04,64.43,64.80,63.70,63.94,1271989,63.94
2008-08-05,63.94,64.15,61.43,62.64,5829912,62.64
2008-08-06,62.64,62.68,62.58,62.60,4527944,62.60
2008-08-07,62.60,62.93,62.57,62.85,3622968,62.85
2008-08-08,62.85,63.26,62.62,63.15,2195577,63.15
2008-08-11,63.15,63.40,62.81,62.89,9630425,62.89
2008-08-12,62.89,62.91,62.89,62.90,8257039,62.90
2008-08-13,62.90,64.43,62.46,63.80,5843308,63.80
2008-08-14,63.80,63.98,63.47,63.55,8887123,63.55
2008-08-15,63.55,63.59,63.54,63.58,1642217,63.58
2008-08-18,63.58,63.76,63.11,63.17,8452658,63.17
2008-08-19,63.17,64.63,60.55,61.58,6087279,61.58
2008-08-20,61.58,64.66,60.37,63.42,4038208,63.42
2008-08-21,63.42,63.51,62.83,63.11,1142073,63.11
2008-08-22,63.11,63.98,62.85,63.62,8782904,63.62
2008-08-25,63.62,63.69,61.70,62.65,3013085,62.65
2008-08-26,62.65,62.78,62.34,62.46,9674178,62.46
2008-08-27,62.46,64.78,61.88,63.94,1399446,63.94
2008-08-28,63.94,65.31,61.50,62.18,3935530,62.18
2008-08-29,62.18,63.63,60.51,60.67,2030852,60.67
2008-09-01,60.67,60.80,60.52,60.53,2346068,60.53
2008-09-02,60.53,62.67,60.02,61.72,1511969,61.72
2008-09-03,61.72,63.46,60.77,62.95,7448747,62.95
2008-09-04,62.95,63.37,61.95,62.33,6087064,62.33
2008-09-05,62.33,62.81,62.28,62.81,9863494,62.81
2008-09-08,62.81,62.84,62.71,62.75,2596578,62.75
2008-09-09,62.75,63.81,62.39,63.69,9052071,63.69
2008-09-10,63.69,66.56,63.25,65.46,2878825,65.46
2008-09-11,65.46,65.69,65.31,65.67,6376588,65.67
2008-09-12,65.67,69.18,64.10,67.60,1125709,67.60
2008-09-15,67.60,70.25,66.70,69.44,7430795,69.44
2008-09-16,69.44,70.66,69.31,70.20,5828046,70.20
2008-09-17,70.20,70.47,69.62,69.84,5915151,69.84
2008-09-18,69.84,69.95,69.13,69.48,3658046,69.48
2008-09-19,69.48,72.18,68.91,71.35,1178410,71.35
2008-09-22,71.35,72.25,70.12,70.25,6290339,70.25
2008-09-23,70.25,70.78,68.93,69.48,5068410,69.48
2008-09-24,69.48,70.20,68.35,68.65,8811718,68.65
2008-09-25,68.65,69.91,65.90,67.14,7082517,67.14
2008-09-26,67.14,70.24,65.94,68.70,1157162,68.70
2008-09-29,68.70,68.89,68.26,68.48,3879142,68.48
2008-09-30,68.48,68.74,67.96,67.97,7494130,67.97
2008-10-01,67.97,68.51,67.22,67.42,5725840,67.42
2008-10-02,67.42,69.91,66.98,69.41,1733906,69.41
2008-10-03,69.41,70.13,67.25,68.30,8020269,68.30
2008-10-06,68.30,68.75,68.17,68.60,5621330,68.60
2008-10-07,68.60,71.15,67.46,70.28,7380629,70.28
2008-10-08,70.28,70.37,69.51,69.80,6570278,69.80
2008-10-09,69.80,70.53,69.60,70.27,7246491,70.27
2008-10-10,70.27,72.00,69.70,71.58,4993862,71.58
2008-10-13,71.58,72.18,70.63,70.97,8599377,70.97
2008-10-14,70.97,73.62,69.37,72.61,2792768,72.61
2008-10-15,72.61,75.14,72.61,74.19,4038951,74.19
2008-10-16,74.19,77.27,72.69,76.06,1555784,76.06
2008-10-17,76.06,76.28,75.36,75.49,1689779,75.49
2008-10-20,75.49,75.87,75.35,75.70,6495242,75.70
2008-10-21,75.70,76.68,74.26,74.58,7656565,74.58
2008-10-22,74.58,74.86,72.46,73.45,1163050,73.45
2008-10-23,73.45,73.65,71.84,72.61,3665597,72.61
2008-10-24,72.61,72.63,72.55,72.57,6994742,72.57
2008-10-27,72.57,73.89,70.65,70.70,7975048,70.70
2008-10-28,70.70,71.41,69.74,69.95,6602530,69.95
2008-10-29,69.95,72.38,69.82,71.29,8065465,71.29
2008-10-30,71.29,75.23,69.88,73.42,7467704,73.42
2008-10-31,73.42,74.24,69.88,71.39,4433154,71.39
2008-11-04,71.39,71.49,70.45,70.90,9757969,70.90
2008-11-05,70.90,71.01,69.74,70.28,2248054,70.28
2008-11-06,70.28,70.30,70.25,70.26,7575938,70.26
2008-11-07,70.26,70.67,68.28,68.70,9917319,68.70
2008-11-08,68.70,69.56,66.81,67.63,8957671,67.63
2008-11-11,67.63,69.87,66.25,69.13,1795643,69.13
2008-11-12,69.13,69.25,68.13,68.56,6976851,68.56
2008-11-13,68.56,69.14,68.17,69.00,2420157,69.00
2008-11-14,69.00,70.03,68.53,69.93,9461875,69.93
2008-11-15,69.93,69.96,69.50,69.66,1982352,69.66
2008-11-18,69.66,71.82,69.37,71.46,2283652,71.46
2008-11-19,71.46,72.11,71.42,71.89,8344562,71.89
2008-11-20,71.89,73.74,70.99,73.64,9127212,73.64
2008-11-21,73.64,75.62,73.55,75.19,2757434,75.19
2008-11-22,75.19,77.44,74.42,76.48,2195092,76.48
2008-11-25,76.48,79.18,75.15,78.35,9973528,78.35
2008-11-26,78.35,79.19,78.05,78.84,6729432,78.84
2008-11-27,78.84,79.92,78.35,79.63,9960711,79.63
2008-11-28,79.63,80.47,79.14,80.12,5746509,80.12
2008-11-29,80.12,80.94,79.73,80.55,8535151,80.55
2008-12-02,80.55,82.11,79.53,82.00,3303793,82.00
2008-12-03,82.00,82.12,81.79,81.89,7145069,81.89
2008-12-04,81.89,84.78,81.31,83.44,4767849,83.44
2008-12-05,83.44,87.05,83.21,85.74,3169285,85.74
2008-12-06,85.74,87.20,85.38,86.82,2228564,86.82
2008-12-09,86.82,90.45,86.08,89.03,7039138,89.03
2008-12-10,89.03,89.15,85.35,86.48,6406291,86.48
2008-12-11,86.48,86.54,82.44,83.94,4142205,83.94
2008-12-12,83.94,84.11,82.60,83.01,1888059,83.01
2008-12-13,83.01,83.70,80.34,80.92,7094390,80.92
2008-12-16,80.92,81.60,79.34,80.13,4205070,80.13
2008-12-17,80.13,81.95,77.73,77.74,7935603,77.74
2008-12-18,77.74,77.80,77.56,77.63,2080527,77.63
2008-12-19,77.63,80.79,76.47,79.59,5669164,79.59
2008-12-20,79.59,80.83,79.50,80.75,2084121,80.75
2008-12-23,80.75,83.07,79.86,82.26,3847452,82.26
2008-12-24,82.26,85.07,80.71,84.06,6046820,84.06
2008-12-25,84.06,87.27,83.10,86.04,1836957,86.04
2008-12-26,86.04,90.44,84.58,88.30,7250368,88.30
2008-12-27,88.30,89.25,85.69,86.69,3145856,86.69
2008-12-30,86.69,87.55,85.61,85.66,2628685,85.66
2008-12-31,85.66,86.52,83.34,84.11,8737072,84.11
2009-01-01,84.11,84.91,84.00,84.71,2655958,84.71
2009-01-02,84.71,85.69,82.25,83.23,1448448,83.23
2009-01-03,83.23,83.87,82.11,82.39,5971789,82.39
2009-01-06,82.39,84.67,81.78,83.94,7926779,83.94
2009-01-07,83.94,84.62,82.54,82.93,4365859,82.93
2009-01-08,82.93,84.08,80.61,80.97,3658017,80.97
2009-01-09,80.97,82.99,80.89,82.42,9996358,82.42
2009-01-10,82.42,82.80,82.24,82.63,5347903,82.63
2009-01-13,82.63,85.47,81.24,84.30,3830036,84.30
2009-01-14,84.30,84.46,83.35,83.81,1018128,83.81
2009-01-15,83.81,86.19,83.41,85.81,9143726,85.81
2009-01-16,85.81,86.59,85.70,86.25,8196448,86.25
2009-01-17,86.25,90.08,85.27,88.28,2062865,88.28
2009-01-20,88.28,89.25,86.32,87.23,2602900,87.23
2009-01-21,87.23,87.76,86.99,87.50,9733700,87.50
2009-01-22,87.50,87.70,87.04,87.26,4910506,87.26
2009-01-23,87.26,90.55,85.68,89.07,7270895,89.07
2009-01-24,89.07,90.94,86.69,87.00,6576941,87.00
2009-01-27,87.00,88.00,86.74,87.65,7960551,87.65
2009-01-28,87.65,87.66,86.63,86.66,5846909,86.66
2009-01-29,86.66,87.30,86.18,87.27,7060526,87.27
2009-01-30,87.27,87.29,87.27,87.28,6407467,87.28
2009-01-31,87.28,90.51,86.54,88.92,9067205,88.92
2009-02-03,88.92,88.98,84.43,86.49,9180426,86.49
2009-02-04,86.49,87.95,84.39,84.40,7890508,84.40
2009-02-05,84.40,86.71,83.51,85.67,5445864,85.67
2009-02-06,85.67,86.43,83.81,84.37,9525212,84.37
2009-02-07,84.37,84.38,84.35,84.35,3566231,84.35
2009-02-10,84.35,85.78,84.07,85.44,6069585,85.44
2009-02-11,85.44,85.59,84.97,85.12,8486573,85.12
2009-02-12,85.12,85.51,81.96,82.75,5294529,82.75
2009-02-13,82.75,83.71,79.55,80.83,2789960,80.83
2009-02-14,80.83,84.85,78.71,83.20,2618935,83.20
2009-02-17,83.20,84.82,78.98,80.71,7255117,80.71
2009-02-18,80.71,84.15,79.42,82.95,8513537,82.95
2009-02-19,82.95,85.46,82.43,84.31,2547300,84.31
2009-02-20,84.31,85.84,79.97,81.99,7659314,81.99
2009-02-21,81.99,83.39,81.12,83.15,2617485,83.15
2009-02-24,83.15,83.20,82.70,82.83,7900339,82.83
2009-02-25,82.83,84.63,81.90,84.26,5852650,84.26
2009-02-26,84.26,84.44,80.74,82.09,2252071,82.09
2009-02-27,82.09,82.76,79.98,80.15,4896623,80.15
2009-02-28,80.15,80.39,78.91,79.08,9606844,79.08
2009-03-03,79.08,82.06,77.96,81.03,3031691,81.03
2009-03-04,81.03,81.57,80.80,81.33,8242002,81.33
2009-03-05,81.33,82.53,81.32,82.40,4619224,82.40
2009-03-06,82.40,83.26,82.28,83.02,4596545,83.02
2009-03-07,83.02,83.05,82.73,82.87,6186153,82.87
2009-03-09,82.87,85.29,82.38,84.23,7960216,84.23
2009-03-10,84.23,84.44,84.17,84.41,6554736,84.41
2009-03-11,84.41,85.55,82.18,83.17,1794095,83.17
2009-03-12,83.17,87.17,81.73,85.32,3486474,85.32
2009-03-13,85.32,86.80,82.09,83.03,4585090,83.03
2009-03-16,83.03,84.32,80.36,81.29,2566420,81.29
2009-03-17,81.29,84.41,80.02,83.23,9581299,83.23
2009-03-18,83.23,83.25,78.82,81.02,6724201,81.02
2009-03-19,81.02,81.49,80.99,81.38,1561225,81.38
2009-03-20,81.38,81.76,80.56,80.85,8190015,80.85
2009-03-23,80.85,80.86,79.11,79.92,1014582,79.92
2009-03-24,79.92,81.02,79.21,80.78,9219331,80.78
2009-03-25,80.78,83.29,79.81,82.33,9232482,82.33
2009-03-26,82.33,84.45,81.92,83.42,8449031,83.42
2009-03-27,83.42,83.47,81.02,81.93,3206622,81.93
2009-03-30,81.93,83.49,81.76,82.87,4853453,82.87
2009-03-31,82.87,83.18,81.97,82.06,6190209,82.06
2009-04-01,82.06,82.21,80.13,80.48,7104239,80.48
2009-04-02,80.48,81.55,78.49,79.20,1671393,79.20
2009-04-03,79.20,80.86,75.96,76.91,4179870,76.91
2009-04-06,76.91,77.97,75.98,77.87,8213949,77.87
2009-04-07,77.87,80.61,76.57,79.33,2337878,79.33
2009-04-08,79.33,81.87,79.21,80.70,1321721,80.70
2009-04-09,80.70,82.00,78.14,78.96,3695899,78.96
2009-04-10,78.96,79.56,78.51,79.52,6461309,79.52
2009-04-13,79.52,80.78,78.48,80.74,9461573,80.74
2009-04-14,80.74,81.40,78.27,79.25,5193638,79.25
2009-04-15,79.25,79.66,77.38,77.60,5830811,77.60
2009-04-16,77.60,77.86,75.37,76.47,8929101,76.47
2009-04-17,76.47,78.25,75.76,77.65,6924917,77.65
2009-04-20,77.65,78.90,77.44,78.82,1530579,78.82
2009-04-21,78.82,81.33,78.44,81.07,6879027,81.07
2009-04-22,81.07,83.10,80.50,82.75,9206544,82.75
2009-04-23,82.75,83.60,80.13,80.66,8264822,80.66
2009-04-24,80.66,81.85,80.51,81.42,6792114,81.42
2009-04-27,81.42,81.52,81.42,81.49,8228878,81.49
2009-04-28,81.49,83.70,81.44,83.14,1595568,83.14
2009-04-29,83.14,83.96,81.13,81.87,5702592,81.87
2009-04-30,81.87,82.33,79.82,80.09,9776433,80.09
2009-05-01,80.09,80.44,79.91,80.36,2144535,80.36
2009-05-04,80.36,82.50,78.99,82.09,1088577,82.09
2009-05-05,82.09,84.20,81.42,83.19,4555258,83.19
2009-05-06,83.19,83.20,83.16,83.17,9198557,83.17
2009-05-07,83.17,83.60,82.46,82.70,3444111,82.70
2009-05-08,82.70,84.24,82.49,83.50,8097750,83.50
2009-05-11,83.50,84.66,83.14,84.36,3276339,84.36
2009-05-12,84.36,84.49,83.33,83.81,6458678,83.81
2009-05-13,83.81,85.06,83.55,84.51,4026194,84.51
2009-05-14,84.51,84.95,83.65,83.97,8133860,83.97
2009-05-15,83.97,87.14,82.49,85.84,8906041,85.84
2009-05-18,85.84,88.51,83.87,88.06,7242615,88.06
2009-05-19,88.06,88.46,85.46,86.02,4960675,86.02
2009-05-20,86.02,86.50,85.35,85.42,4290983,85.42
2009-05-21,85.42,88.10,85.36,87.87,4859939,87.87
2009-05-22,87.87,88.13,87.33,87.36,3095639,87.36
2009-05-25,87.36,87.60,87.06,87.10,6368960,87.10
2009-05-26,87.10,90.60,86.60,88.96,2852107,88.96
2009-05-27,88.96,88.98,88.28,88.30,7650669,88.30
2009-05-28,88.30,88.31,88.28,88.29,2725149,88.29
2009-05-29,88.29,93.06,87.77,90.76,5512025,90.76
2009-06-01,90.76,94.48,90.45,93.41,1878216,93.41
2009-06-02,93.41,95.24,89.51,91.34,5465305,91.34
2009-06-03,91.34,92.60,91.10,92.50,7396470,92.50
2009-06-04,92.50,93.03,91.11,91.37,3226254,91.37
2009-06-05,91.37,91.49,90.73,91.04,6545180,91.04
2009-06-08,91.04,96.43,89.18,93.74,8401583,93.74
2009-06-09,93.74,94.12,93.73,94.09,9049908,94.09
2009-06-10,94.09,94.91,93.87,94.80,7991173,94.80
2009-06-11,94.80,95.53,93.35,93.35,8775579,93.35
2009-06-12,93.35,95.27,89.32,91.13,8322550,91.13
2009-06-15,91.13,91.46,89.45,90.14,3307544,90.14
2009-06-16,90.14,91.76,88.31,88.43,4742275,88.43
2009-06-17,88.43,88.58,86.18,87.23,1387568,87.23
2009-06-18,87.23,88.44,86.68,87.87,9147583,87.87
2009-06-19,87.87,88.11,87.40,87.61,2631480,87.61
2009-06-22,87.61,90.32,87.23,89.03,9205766,89.03
2009-06-23,89.03,92.97,88.07,91.03,9040046,91.03
2009-06-24,91.03,91.43,87.54,89.23,6625836,89.23
2009-06-25,89.23,89.51,87.01,87.50,5957223,87.50
2009-06-26,87.50,87.69,87.48,87.62,3312270,87.62
2009-06-29,87.62,87.65,87.61,87.64,7527322,87.64
2009-06-30,87.64,88.86,87.02,88.77,8225192,88.77
2009-07-01,88.77,90.05,86.15,87.43,5186855,87.43
2009-07-02,87.43,87.48,82.48,84.85,2121656,84.85
2009-07-03,84.85,85.97,80.56,82.62,4234711,82.62
2009-07-06,82.62,82.67,82.42,82.49,5879903,82.49
2009-07-07,82.49,83.19,82.42,83.00,7107620,83.00
2009-07-08,83.00,83.47,80.65,81.53,4165703,81.53
2009-07-09,81.53,82.27,79.77,80.56,8561209,80.56
2009-07-10,80.56,80.64,80.41,80.42,1461832,80.42
2009-07-13,80.42,81.72,79.62,81.59,5026043,81.59
2009-07-14,81.59,82.05,80.29,80.77,9001411,80.77
2009-07-15,80.77,83.22,80.04,83.14,1312551,83.14
2009-07-16,83.14,83.53,83.14,83.43,3503343,83.43
2009-07-17,83.43,84.33,80.48,81.93,7618326,81.93
2009-07-20,81.93,84.70,80.49,83.43,1255175,83.43
2009-07-21,83.43,84.46,83.04,84.32,4031219,84.32
2009-07-22,84.32,86.18,80.68,82.40,8132875,82.40
2009-07-23,82.40,83.51,80.25,81.13,2349881,81.13
2009-07-24,81.13,83.63,80.75,82.83,4261337,82.83
2009-07-27,82.83,82.89,82.71,82.74,2960350,82.74
2009-07-28,82.74,82.98,82.61,82.92,9455259,82.92
2009-07-29,82.92,83.93,82.87,83.76,8075862,83.76
2009-07-30,83.76,84.40,80.06,81.49,9769309,81.49
2009-07-31,81.49,84.63,79.38,83.89,3717435,83.89
2009-08-03,83.89,84.97,81.01,82.11,8306963,82.11
2009-08-04,82.11,82.16,79.74,80.73,6777314,80.73
2009-08-05,80.73,81.60,76.26,78.32,1281431,78.32
2009-08-06,78.32,79.22,75.77,76.77,4014157,76.77
2009-08-07,76.77,77.82,73.96,74.49,7267759,74.49
2009-08-10,74.49,75.21,74.25,74.85,1358418,74.85
2009-08-11,74.85,76.08,72.73,73.14,7490294,73.14
2009-08-12,73.14,75.45,72.33,75.22,2682307,75.22
2009-08-13,75.22,77.86,74.81,77.12,2185764,77.12
2009-08-14,77.12,78.24,76.30,78.22,7667560,78.22
2009-08-17,78.22,78.99,78.07,78.85,8645638,78.85
2009-08-18,78.85,82.39,77.40,81.00,3950636,81.00
2009-08-19,81.00,84.19,80.10,82.93,4168137,82.93
2009-08-20,82.93,85.26,82.13,84.80,8556042,84.80
2009-08-21,84.80,84.81,83.49,83.83,6171621,83.83
2009-08-24,83.83,83.97,83.79,83.92,8939017,83.92
2009-08-25,83.92,87.04,82.49,85.84,3317962,85.84
2009-08-26,85.84,86.23,83.08,83.77,3123035,83.77
2009-08-27,83.77,84.00,83.71,83.98,2570895,83.98
2009-08-28,83.98,88.89,83.85,86.45,6881006,86.45
2009-08-31,86.45,88.59,85.42,88.25,1316360,88.25
2009-09-01,88.25,88.52,86.30,86.60,4058435,86.60
2009-09-02,86.60,86.80,85.78,85.82,1020468,85.82
2009-09-03,85.82,85.91,84.78,85.24,5168197,85.24
2009-09-04,85.24,86.42,83.64,84.05,9342238,84.05
