date,open,high,low,close,volume,adj_close
2006-10-27,124.78,126.11,123.62,126.06,5387756,126.06
2006-10-31,126.06,126.30,125.24,125.58,8353846,125.58
2006-11-01,125.58,125.58,125.57,125.57,3801827,125.57
2006-11-02,125.57,126.33,120.31,121.92,1959132,121.92
2006-11-03,121.92,125.76,121.61,123.92,3306270,123.92
2006-11-04,123.92,126.97,120.01,120.39,4129386,120.39
2006-11-07,120.39,120.72,120.20,120.65,8232125,120.65
2006-11-08,120.65,122.79,117.00,117.70,6183561,117.70
2006-11-09,117.70,120.68,116.04,119.43,6724301,119.43
2006-11-10,119.43,119.70,116.37,117.52,5296960,117.52
2006-11-11,117.52,124.32,114.76,121.00,4027786,121.00
2006-11-14,121.00,121.42,115.22,117.61,8082504,117.61
2006-11-15,117.61,118.43,117.00,118.23,7889476,118.23
2006-11-16,118.23,118.93,117.99,118.84,3364133,118.84
2006-11-17,118.84,119.84,118.57,119.50,2427878,119.50
2006-11-18,119.50,121.20,118.85,120.68,2615499,120.68
2006-11-21,120.68,126.83,120.36,123.95,8708129,123.95
2006-11-22,123.95,124.05,123.35,123.60,9552604,123.60
2006-11-23,123.60,124.27,123.52,124.04,7637204,124.04
2006-11-24,124.04,124.82,120.96,121.46,3082155,121.46
2006-11-25,121.46,121.67,114.78,117.84,1222785,117.84
2006-11-28,117.84,119.17,113.83,115.65,5686353,115.65
2006-11-29,115.65,119.36,115.23,118.69,8956980,118.69
2006-11-30,118.69,119.56,114.84,115.81,5804036,115.81
2006-12-01,115.81,116.98,113.47,114.20,7098045,114.20
2006-12-02,114.20,115.06,110.98,112.56,9650814,112.56
2006-12-05,112.56,116.10,109.47,115.82,7717999,115.82
2006-12-06,115.82,117.87,115.01,116.91,7645962,116.91
2006-12-07,116.91,117.45,115.89,116.21,1205427,116.21
2006-12-08,116.21,118.77,115.93,117.83,4191573,117.83
2006-12-09,117.83,122.53,115.69,120.95,4207669,120.95
2006-12-12,120.95,122.16,116.12,118.13,7416297,118.13
2006-12-13,118.13,120.06,112.41,115.03,5214557,115.03
2006-12-14,115.03,118.19,113.27,117.07,2902043,117.07
2006-12-15,117.07,118.29,113.38,114.88,9778464,114.88
2006-12-16,114.88,116.48,111.10,112.66,5528655,112.66
2006-12-19,112.66,113.02,112.58,112.89,7813717,112.89
2006-12-20,112.89,112.91,112.51,112.65,2331634,112.65
2006-12-21,112.65,112.69,112.54,112.57,9278102,112.57
2006-12-22,112.57,115.94,111.12,115.51,7108406,115.51
2006-12-23,115.51,117.90,115.17,116.73,9359500,116.73
2006-12-26,116.73,119.14,112.44,113.65,2943265,113.65
2006-12-27,113.65,114.07,113.14,113.22,2559407,113.22
2006-12-28,113.22,113.80,110.58,110.59,2087675,110.59
2006-12-29,110.59,113.99,110.04,113.16,3464123,113.16
2006-12-30,113.16,114.62,110.44,111.62,6337357,111.62
2007-01-02,111.62,116.98,111.32,114.42,2822469,114.42
2007-01-03,114.42,116.59,114.15,116.27,3480269,116.27
2007-01-04,116.27,119.29,115.32,117.94,4862501,117.94
2007-01-05,117.94,118.44,116.05,116.62,9637795,116.62
2007-01-06,116.62,116.85,116.60,116.75,1071435,116.75
2007-01-09,116.75,118.32,116.61,117.73,1244162,117.73
2007-01-10,117.73,119.15,117.42,118.50,4957171,118.50
2007-01-11,118.50,125.20,116.55,122.04,7090953,122.04
2007-01-12,122.04,125.16,120.44,123.72,3737954,123.72
2007-01-13,123.72,124.16,121.58,122.47,6942815,122.47
2007-01-16,122.47,122.52,120.08,120.57,4408025,120.57
2007-01-17,120.57,121.06,120.52,120.82,1134056,120.82
2007-01-18,120.82,125.19,119.35,123.14,7243436,123.14
2007-01-19,123.14,126.90,120.67,125.87,4848732,125.87
2007-01-20,125.87,129.00,124.80,128.02,3633441,128.02
2007-01-23,128.02,129.06,127.90,128.85,3964701,128.85
2007-01-24,128.85,134.08,127.28,132.04,7496770,132.04
2007-01-25,132.04,132.84,131.79,132.55,8622434,132.55
2007-01-26,132.55,136.37,129.48,136.14,2869876,136.14
2007-01-27,136.14,138.41,131.42,132.26,3470979,132.26
2007-01-30,132.26,132.76,130.88,131.16,5047951,131.16
2007-01-31,131.16,137.25,130.99,134.45,4939938,134.45
2007-02-01,134.45,137.42,128.84,130.55,8274050,130.55
2007-02-02,130.55,136.12,127.33,134.14,8537031,134.14
2007-02-03,134.14,135.30,131.14,132.42,9985832,132.42
2007-02-06,132.42,134.96,127.16,128.77,9975759,128.77
2007-02-07,128.77,129.63,126.56,127.04,2429703,127.04
2007-02-08,127.04,127.70,125.73,126.06,2178138,126.06
2007-02-09,126.06,126.31,125.48,125.65,9933979,125.65
2007-02-10,125.65,126.34,123.52,124.18,6144324,124.18
2007-02-13,124.18,125.17,123.85,125.02,9910877,125.02
2007-02-14,125.02,126.02,120.59,122.34,7609798,122.34
2007-02-15,122.34,123.04,121.11,121.12,4624451,121.12
2007-02-16,121.12,121.18,120.59,120.79,2806763,120.79
2007-02-17,120.79,125.51,120.06,123.22,4531595,123.22
2007-02-20,123.22,123.68,122.97,123.67,5114835,123.67
2007-02-21,123.67,125.69,123.46,125.31,1322043,125.31
2007-02-22,125.31,128.04,124.19,126.89,4519489,126.89
2007-02-23,126.89,127.68,124.49,125.19,6630706,125.19
2007-02-24,125.19,128.82,122.44,128.54,3043541,128.54
2007-02-27,128.54,135.28,127.34,131.97,7260399,131.97
2007-02-28,131.97,133.43,130.93,133.20,9440143,133.20
2007-03-01,133.20,138.28,131.12,136.80,9643132,136.80
2007-03-02,136.80,141.21,136.72,140.04,4386819,140.04
2007-03-03,140.04,141.20,139.40,140.97,4513845,140.97
2007-03-06,140.97,142.75,140.02,142.51,3244315,142.51
2007-03-07,142.51,148.14,141.22,146.41,2053240,146.41
2007-03-08,146.41,147.37,144.05,144.85,4987810,144.85
2007-03-09,144.85,148.78,144.59,147.50,5895572,147.50
2007-03-10,147.50,149.16,144.07,144.79,6927014,144.79
2007-03-12,144.79,145.58,139.10,141.15,7763635,141.15
2007-03-13,141.15,141.58,140.59,140.65,5904718,140.65
2007-03-14,140.65,143.28,136.21,136.63,4663724,136.63
2007-03-15,136.63,141.55,134.93,140.35,4224859,140.35
2007-03-16,140.35,145.58,139.87,143.67,9634071,143.67
2007-03-19,143.67,145.46,138.21,140.87,2307960,140.87
2007-03-20,140.87,144.75,139.02,143.66,5805801,143.66
2007-03-21,143.66,146.29,143.21,145.00,6994558,145.00
2007-03-22,145.00,149.96,143.91,148.20,5123747,148.20
2007-03-23,148.20,149.19,143.53,145.47,9187397,145.47
2007-03-26,145.47,152.03,144.41,149.73,2390884,149.73
2007-03-27,149.73,156.25,146.61,153.15,4959049,153.15
2007-03-28,153.15,155.94,150.64,155.87,6837261,155.87
2007-03-29,155.87,159.52,155.26,158.08,7534228,158.08
2007-03-30,158.08,158.33,156.92,157.19,1123812,157.19
2007-04-02,157.19,157.56,154.96,155.89,6154194,155.89
2007-04-03,155.89,156.33,154.39,154.67,6287311,154.67
2007-04-04,154.67,157.83,154.06,157.78,2326057,157.78
2007-04-05,157.78,158.10,154.52,154.70,2925430,154.70
2007-04-06,154.70,155.47,153.45,153.89,9689594,153.89
2007-04-09,153.89,153.99,153.85,153.96,3709681,153.96
2007-04-10,153.96,162.14,152.83,158.07,4636236,158.07
2007-04-11,158.07,161.25,153.54,153.79,2294489,153.79
2007-04-12,153.79,156.69,148.51,149.77,2944653,149.77
2007-04-13,149.77,150.12,148.38,148.56,1534138,148.56
2007-04-16,148.56,149.00,148.40,149.00,4030641,149.00
2007-04-17,149.00,155.24,145.69,152.71,1107051,152.71
2007-04-18,152.71,155.30,147.60,148.71,2988131,148.71
2007-04-19,148.71,153.68,147.38,152.16,7740724,152.16
2007-04-20,152.16,152.37,150.63,151.01,5209165,151.01
2007-04-23,151.01,151.20,148.65,148.76,2150084,148.76
2007-04-24,148.76,148.77,148.70,148.73,9610625,148.73
2007-04-25,148.73,154.43,146.10,152.57,2551345,152.57
2007-04-26,152.57,155.82,151.75,155.60,9318242,155.60
2007-04-27,155.60,158.48,149.69,152.21,2235203,152.21
2007-04-30,152.21,157.51,150.50,155.74,4396940,155.74
2007-05-01,155.74,162.61,153.81,159.78,8419649,159.78
2007-05-02,159.78,163.09,157.73,162.03,2861464,162.03
2007-05-03,162.03,164.96,161.08,164.38,8627966,164.38
2007-05-04,164.38,164.69,164.36,164.60,1342192,164.60
2007-05-07,164.60,167.01,163.74,166.34,2812291,166.34
2007-05-08,166.34,168.87,159.40,162.38,2752407,162.38
2007-05-09,162.38,162.93,162.21,162.81,3005662,162.81
2007-05-10,162.81,170.04,160.66,166.45,2599634,166.45
2007-05-11,166.45,168.60,163.49,163.70,7507332,163.70
2007-05-14,163.70,165.13,163.62,165.10,1989851,165.10
2007-05-15,165.10,166.88,164.24,166.70,1370515,166.70
2007-05-16,166.70,167.01,164.51,165.28,9954726,165.28
2007-05-17,165.28,165.79,160.99,161.56,2854805,161.56
2007-05-18,161.56,162.12,160.78,160.90,7877306,160.90
2007-05-21,160.90,163.39,159.55,162.38,7299834,162.38
2007-05-22,162.38,162.56,160.83,161.53,8379356,161.53
2007-05-23,161.53,162.69,158.10,158.20,7168690,158.20
2007-05-24,158.20,160.44,158.03,159.96,1791465,159.96
2007-05-25,159.96,161.35,155.44,157.58,1795969,157.58
2007-05-28,157.58,159.20,156.99,158.83,7937866,158.83
2007-05-29,158.83,160.49,158.09,159.75,5582982,159.75
2007-05-30,159.75,165.66,157.89,162.83,2282315,162.83
2007-05-31,162.83,167.29,161.47,166.14,2902229,166.14
2007-06-01,166.14,172.31,165.51,169.54,9091370,169.54
2007-06-04,169.54,176.40,166.66,173.75,8734125,173.75
2007-06-05,173.75,177.57,168.15,168.85,5044911,168.85
2007-06-06,168.85,169.76,165.26,166.63,7001171,166.63
2007-06-07,166.63,169.20,164.63,169.12,6845114,169.12
2007-06-08,169.12,173.50,166.64,172.30,5094818,172.30
2007-06-11,172.30,175.25,170.70,174.15,1014419,174.15
2007-06-12,174.15,174.31,174.11,174.24,9926590,174.24
2007-06-13,174.24,175.09,172.05,172.49,3969511,172.49
2007-06-14,172.49,177.69,169.36,175.66,4813558,175.66
2007-06-15,175.66,180.88,172.17,179.30,5148256,179.30
2007-06-18,179.30,184.65,175.23,183.69,3631380,183.69
2007-06-19,183.69,186.90,183.15,185.84,3893377,185.84
2007-06-20,185.84,190.72,183.65,190.67,3627193,190.67
2007-06-21,190.67,194.68,188.29,193.40,2707941,193.40
2007-06-22,193.40,194.23,190.08,191.54,1901000,191.54
2007-06-25,191.54,192.92,187.75,188.53,4223433,188.53
2007-06-26,188.53,193.33,178.66,183.58,8363044,183.58
2007-06-27,183.58,183.97,183.46,183.80,4746152,183.80
2007-06-28,183.80,186.36,178.26,178.91,1469351,178.91
2007-06-29,178.91,182.55,178.63,182.20,4750715,182.20
2007-07-02,182.20,191.14,180.82,187.45,1407124,187.45
2007-07-03,187.45,193.49,187.14,191.17,7354539,191.17
2007-07-04,191.17,191.23,188.79,188.95,4244434,188.95
2007-07-05,188.95,195.95,187.34,193.13,3845260,193.13
2007-07-06,193.13,194.64,192.57,194.09,8935816,194.09
2007-07-09,194.09,196.74,188.89,191.17,5117082,191.17
2007-07-10,191.17,192.47,182.24,185.98,2375042,185.98
2007-07-11,185.98,186.33,185.97,186.21,8645168,186.21
2007-07-12,186.21,186.80,186.02,186.55,3962953,186.55
2007-07-13,186.55,189.34,180.34,183.42,2631476,183.42
2007-07-16,183.42,185.93,179.19,180.25,9030289,180.25
2007-07-17,180.25,182.14,174.32,175.97,6701047,175.97
2007-07-18,175.97,176.09,174.30,174.99,3416538,174.99
2007-07-19,174.99,180.64,174.95,178.15,5949481,178.15
2007-07-20,178.15,181.87,176.75,181.38,7097495,181.38
2007-07-23,181.38,183.78,178.39,178.53,9093634,178.53
2007-07-24,178.53,180.20,178.11,179.38,7171007,179.38
2007-07-25,179.38,180.97,175.74,177.25,6648698,177.25
2007-07-26,177.25,185.24,175.44,181.42,1320405,181.42
2007-07-27,181.42,182.27,177.96,179.11,5664413,179.11
2007-07-30,179.11,179.81,178.84,179.48,5199833,179.48
2007-07-31,179.48,179.48,178.11,178.52,9973000,178.52
2007-08-01,178.52,181.17,172.06,173.94,6581489,173.94
2007-08-02,173.94,177.87,172.07,176.93,8159361,176.93
2007-08-03,176.93,180.87,176.48,178.98,9504500,178.98
2007-08-06,178.98,181.03,174.26,175.93,5494792,175.93
2007-08-07,175.93,176.14,167.81,171.47,1481592,171.47
2007-08-08,171.47,173.28,170.81,172.38,7507813,172.38
2007-08-09,172.38,178.66,167.91,176.87,9262554,176.87
2007-08-10,176.87,177.61,176.70,177.45,8144556,177.45
2007-08-13,177.45,178.24,174.97,175.10,4529265,175.10
2007-08-14,175.10,184.43,172.26,179.96,1657216,179.96
2007-08-15,179.96,184.17,177.00,183.51,6068776,183.51
2007-08-16,183.51,188.26,181.78,188.09,4955782,188.09
2007-08-17,188.09,188.13,188.01,188.01,7578490,188.01
2007-08-20,188.01,195.00,186.73,192.53,9743667,192.53
2007-08-21,192.53,195.65,191.00,194.17,9275520,194.17
2007-08-22,194.17,195.82,185.86,189.75,6582574,189.75
2007-08-23,189.75,190.08,188.29,188.98,7928714,188.98
2007-08-24,188.98,189.21,184.86,185.70,7322609,185.70
2007-08-27,185.70,190.28,181.98,189.53,3442725,189.53
2007-08-28,189.53,189.65,189.25,189.30,4694811,189.30
2007-08-29,189.30,195.08,186.30,194.82,1600195,194.82
2007-08-30,194.82,200.43,192.55,199.08,8625730,199.08
2007-08-31,199.08,199.29,193.66,195.81,1478864,195.81
2007-09-03,195.81,196.07,194.63,195.11,1745785,195.11
2007-09-04,195.11,195.94,195.04,195.63,8520982,195.63
2007-09-05,195.63,198.99,194.37,198.37,3623890,198.37
2007-09-06,198.37,200.56,193.98,194.42,4835730,194.42
2007-09-07,194.42,195.98,194.11,195.43,8962636,195.43
2007-09-10,195.43,204.52,194.48,200.69,7509501,200.69
2007-09-11,200.69,202.07,189.95,195.05,8737743,195.05
2007-09-12,195.05,203.05,193.03,200.62,1553339,200.62
2007-09-13,200.62,205.56,191.07,195.22,9058784,195.22
2007-09-14,195.22,199.28,194.61,197.31,7057902,197.31
2007-09-17,197.31,201.20,195.29,200.90,1054526,200.90
2007-09-18,200.90,200.91,199.13,199.99,6430068,199.99
2007-09-19,199.99,203.88,192.30,195.77,9584763,195.77
2007-09-20,195.77,198.23,190.53,192.13,3661683,192.13
2007-09-21,192.13,193.89,184.78,187.57,5022239,187.57
2007-09-24,187.57,188.61,179.74,183.08,7487313,183.08
2007-09-25,183.08,185.55,181.39,184.96,4417554,184.96
2007-09-26,184.96,187.35,184.38,187.00,6293371,187.00
2007-09-27,187.00,189.52,177.97,182.19,2150848,182.19
2007-09-28,182.19,192.65,181.31,187.59,8795454,187.59
2007-10-01,187.59,188.76,186.98,188.75,9039585,188.75
2007-10-02,188.75,188.81,184.49,185.16,1012676,185.16
2007-10-03,185.16,185.51,181.37,183.09,6216090,183.09
2007-10-04,183.09,185.48,182.51,184.64,8548791,184.64
2007-10-05,184.64,185.08,184.48,185.05,6593157,185.05
2007-10-08,185.05,189.04,176.75,180.69,4382509,180.69
2007-10-09,180.69,180.86,179.94,180.07,6587155,180.07
2007-10-10,180.07,183.70,178.10,183.39,1912130,183.39
2007-10-11,183.39,184.20,181.39,181.71,4833982,181.71
2007-10-12,181.71,182.71,178.52,180.00,1484937,180.00
2007-10-15,180.00,183.81,178.71,181.92,5201407,181.92
2007-10-16,181.92,183.09,179.48,179.93,8501789,179.93
2007-10-17,179.93,183.49,178.33,183.27,6574513,183.27
2007-10-18,183.27,183.30,183.11,183.19,6978044,183.19
2007-10-19,183.19,183.36,182.24,182.33,2583122,182.33
2007-10-22,182.33,187.41,181.23,185.08,1634600,185.08
2007-10-23,185.08,192.67,184.81,189.92,5430784,189.92
2007-10-24,189.92,193.77,181.19,185.48,2698948,185.48
2007-10-25,185.48,189.90,183.78,189.59,4577291,189.59
2007-10-26,189.59,190.81,189.06,190.51,7128780,190.51
2007-10-29,190.51,191.17,189.26,189.44,4408527,189.44
2007-10-30,189.44,190.11,188.97,189.96,1171212,189.96
2007-10-31,189.96,190.67,187.52,188.26,4506326,188.26
2007-11-01,188.26,194.43,185.99,191.37,5642580,191.37
2007-11-02,191.37,192.84,189.23,189.81,9514034,189.81
2007-11-06,189.81,189.99,188.86,189.15,6563856,189.15
2007-11-07,189.15,190.41,188.48,189.95,2978851,189.95
2007-11-08,189.95,191.27,187.08,188.46,9727102,188.46
2007-11-09,188.46,190.50,184.37,186.10,1441288,186.10
2007-11-10,186.10,191.31,184.81,188.89,5874755,188.89
2007-11-13,188.89,192.46,187.72,190.94,6252945,190.94
2007-11-14,190.94,191.31,188.11,189.32,9167957,189.32
2007-11-15,189.32,190.06,183.98,185.94,4828642,185.94
2007-11-16,185.94,186.07,185.53,185.70,1259335,185.70
2007-11-17,185.70,189.11,184.90,188.17,2254997,188.17
2007-11-20,188.17,193.95,184.92,192.01,3964379,192.01
2007-11-21,192.01,196.06,191.74,196.05,8346254,196.05
2007-11-22,196.05,199.44,195.09,198.50,5619589,198.50
2007-11-23,198.50,199.13,193.93,195.93,2240849,195.93
2007-11-24,195.93,199.97,193.79,199.37,4662890,199.37
2007-11-27,199.37,201.46,193.99,194.19,3426459,194.19
2007-11-28,194.19,195.19,193.69,194.69,5076524,194.69
2007-11-29,194.69,195.61,192.62,193.63,8186828,193.63
2007-11-30,193.63,194.07,193.60,193.86,5311026,193.86
2007-12-01,193.86,197.72,193.05,195.99,2328801,195.99
2007-12-04,195.99,197.23,195.30,196.75,2985085,196.75
2007-12-05,196.75,197.89,195.68,197.87,6844424,197.87
2007-12-06,197.87,202.15,196.22,200.68,4583136,200.68
2007-12-07,200.68,203.81,194.66,197.39,8588979,197.39
2007-12-08,197.39,198.58,196.85,198.02,9964142,198.02
2007-12-11,198.02,198.06,196.71,197.20,6392233,197.20
2007-12-12,197.20,203.50,197.14,201.15,1147985,201.15
2007-12-13,201.15,202.27,200.66,201.78,5627704,201.78
2007-12-14,201.78,202.99,197.40,199.06,2351114,199.06
2007-12-15,199.06,199.57,197.09,197.78,2513075,197.78
2007-12-18,197.78,205.38,193.89,201.90,6463752,201.90
2007-12-19,201.90,207.46,200.00,204.86,8772699,204.86
2007-12-20,204.86,206.11,204.34,206.09,5868887,206.09
2007-12-21,206.09,212.33,204.38,210.86,5685102,210.86
2007-12-22,210.86,211.92,207.93,208.02,6833231,208.02
2007-12-25,208.02,211.35,202.51,204.29,5130676,204.29
2007-12-26,204.29,204.66,202.32,202.69,4881636,202.69
2007-12-27,202.69,203.10,199.86,200.57,7839206,200.57
2007-12-28,200.57,202.45,200.07,201.98,4873353,201.98
2007-12-29,201.98,202.22,200.83,201.20,3143548,201.20
2008-01-01,201.20,201.64,200.80,201.63,3974577,201.63
2008-01-02,201.63,202.14,201.57,202.12,3624411,202.12
2008-01-03,202.12,208.88,196.93,207.45,3614998,207.45
2008-01-04,207.45,208.37,207.36,208.23,4724287,208.23
2008-01-05,208.23,210.62,202.43,204.54,5159321,204.54
2008-01-08,204.54,204.80,204.50,204.70,2696739,204.70
2008-01-09,204.70,209.63,196.83,199.36,6200741,199.36
2008-01-10,199.36,203.45,199.05,203.31,2030895,203.31
2008-01-11,203.31,208.22,202.70,207.08,4162061,207.08
2008-01-12,207.08,208.94,202.11,204.15,7437395,204.15
2008-01-15,204.15,210.16,200.92,208.53,8933522,208.53
2008-01-16,208.53,214.86,206.83,211.78,9218220,211.78
2008-01-17,211.78,219.09,208.87,215.54,7827870,215.54
2008-01-18,215.54,216.48,213.10,214.19,7153781,214.19
2008-01-19,214.19,215.69,208.20,208.79,5637029,208.79
2008-01-22,208.79,214.99,203.22,214.69,3545370,214.69
2008-01-23,214.69,215.75,213.41,213.58,1448191,213.58
2008-01-24,213.58,215.31,209.69,210.12,2770224,210.12
2008-01-25,210.12,219.32,207.92,215.51,5785094,215.51
2008-01-26,215.51,223.38,210.30,221.77,6582187,221.77
2008-01-29,221.77,227.48,216.74,226.89,2462713,226.89
2008-01-30,226.89,228.63,225.73,228.37,2521554,228.37
2008-01-31,228.37,231.66,228.10,230.22,6063655,230.22
2008-02-01,230.22,230.37,229.42,229.65,4373842,229.65
2008-02-02,229.65,230.42,227.15,228.16,2700687,228.16
2008-02-05,228.16,231.86,225.83,230.54,6976499,230.54
2008-02-06,230.54,231.01,227.52,228.03,1669518,228.03
2008-02-07,228.03,229.87,221.08,224.20,5928096,224.20
2008-02-08,224.20,224.41,223.37,223.75,8419649,223.75
2008-02-09,223.75,225.63,221.23,221.66,3009054,221.66
2008-02-12,221.66,225.62,216.89,217.43,2818886,217.43
2008-02-13,217.43,225.70,215.52,222.43,7201288,222.43
2008-02-14,222.43,224.85,213.49,216.73,2489103,216.73
2008-02-15,216.73,222.57,204.14,210.40,3810289,210.40
2008-02-16,210.40,213.23,209.23,212.43,3585429,212.43
2008-02-19,212.43,215.25,206.11,209.23,1640794,209.23
2008-02-20,209.23,209.29,208.76,208.93,3698738,208.93
2008-02-21,208.93,213.94,198.09,203.41,2721334,203.41
2008-02-22,203.41,203.43,203.41,203.43,9887394,203.43
2008-02-23,203.43,208.59,201.14,206.05,9991224,206.05
2008-02-26,206.05,210.22,204.90,208.24,5983283,208.24
2008-02-27,208.24,218.85,204.56,214.43,4305357,214.43
2008-02-28,214.43,216.40,209.18,210.96,3404189,210.96
2008-02-29,210.96,212.74,206.95,207.81,2970034,207.81
2008-03-01,207.81,208.82,207.30,208.36,8218303,208.36
2008-03-04,208.36,213.99,203.23,213.67,9403808,213.67
2008-03-05,213.67,216.53,207.98,210.34,5827613,210.34
2008-03-06,210.34,211.35,210.23,211.09,5108812,211.09
2008-03-07,211.09,214.20,209.70,213.30,6607637,213.30
2008-03-08,213.30,213.52,210.99,211.87,9240907,211.87
2008-03-10,211.87,212.38,211.85,212.20,2247658,212.20
2008-03-11,212.20,214.16,208.47,209.55,7803805,209.55
2008-03-12,209.55,210.19,207.40,208.25,2630162,208.25
2008-03-13,208.25,210.10,201.21,203.10,2634819,203.10
2008-03-14,203.10,203.49,200.56,200.96,4255488,200.96
2008-03-17,200.96,201.11,194.18,196.82,7360817,196.82
2008-03-18,196.82,197.72,196.49,197.62,3503770,197.62
2008-03-19,197.62,198.82,197.61,198.24,7664636,198.24
2008-03-20,198.24,198.62,195.02,196.29,7416119,196.29
2008-03-21,196.29,200.37,194.51,199.73,2691094,199.73
2008-03-24,199.73,199.86,199.51,199.55,7462047,199.55
2008-03-25,199.55,200.51,196.79,198.16,1141851,198.16
2008-03-26,198.16,202.09,195.29,201.49,3080335,201.49
2008-03-27,201.49,201.94,200.41,200.87,9678790,200.87
2008-03-28,200.87,204.32,195.45,197.39,6801392,197.39
2008-03-31,197.39,198.45,197.34,198.12,4411809,198.12
2008-04-01,198.12,207.09,196.62,203.56,9327671,203.56
2008-04-02,203.56,207.06,192.19,197.52,5076509,197.52
2008-04-03,197.52,201.20,196.49,199.74,5713982,199.74
2008-04-04,199.74,202.71,195.96,196.63,7321722,196.63
2008-04-07,196.63,199.95,188.12,191.07,2407883,191.07
2008-04-08,191.07,192.37,186.15,186.98,3391011,186.98
2008-04-09,186.98,187.72,184.16,185.43,4482898,185.43
2008-04-10,185.43,186.88,181.78,183.56,7341078,183.56
2008-04-11,183.56,188.53,182.37,187.94,1145413,187.94
2008-04-14,187.94,196.19,185.64,192.77,8094412,192.77
2008-04-15,192.77,202.84,187.71,198.05,9808072,198.05
2008-04-16,198.05,198.56,197.73,198.41,5155268,198.41
2008-04-17,198.41,200.61,191.39,194.80,9109959,194.80
2008-04-18,194.80,194.99,194.72,194.97,2375860,194.97
2008-04-21,194.97,200.69,192.71,200.04,5047697,200.04
2008-04-22,200.04,203.78,193.40,194.76,8208344,194.76
2008-04-23,194.76,199.10,193.32,197.03,6651023,197.03
2008-04-24,197.03,204.85,191.82,202.42,4449254,202.42
2008-04-25,202.42,202.94,199.33,200.39,7513531,200.39
2008-04-28,200.39,201.01,194.67,196.21,7392679,196.21
2008-04-29,196.21,196.59,194.31,195.09,4546056,195.09
2008-04-30,195.09,201.31,194.70,198.79,2796892,198.79
2008-05-01,198.79,202.52,194.40,194.93,3439968,194.93
2008-05-02,194.93,195.33,194.38,194.47,7063552,194.47
2008-05-05,194.47,197.03,189.25,191.33,9573402,191.33
2008-05-06,191.33,192.68,184.93,187.06,5327902,187.06
2008-05-07,187.06,187.33,176.95,181.74,4762013,181.74
2008-05-08,181.74,183.49,179.38,179.71,7957040,179.71
2008-05-09,179.71,184.15,179.25,182.32,7446043,182.32
2008-05-12,182.32,182.94,182.03,182.65,1284338,182.65
2008-05-13,182.65,183.80,179.45,180.93,2955500,180.93
2008-05-14,180.93,181.74,179.70,180.06,8485487,180.06
2008-05-15,180.06,186.48,175.77,185.13,9486357,185.13
2008-05-16,185.13,185.89,182.08,182.61,5833114,182.61
2008-05-19,182.61,185.92,172.25,177.39,6006851,177.39
2008-05-20,177.39,179.45,173.16,173.50,1137294,173.50
2008-05-21,173.50,175.91,170.54,170.98,8430909,170.98
2008-05-22,170.98,174.46,170.82,173.28,9135332,173.28
2008-05-23,173.28,181.95,171.76,178.47,2616449,178.47
2008-05-26,178.47,179.42,178.26,179.01,4413210,179.01
2008-05-27,179.01,179.13,178.11,178.28,7205584,178.28
2008-05-28,178.28,184.34,178.17,181.84,6062843,181.84
2008-05-29,181.84,186.56,180.40,184.99,8943586,184.99
2008-05-30,184.99,188.03,183.23,186.78,6796675,186.78
2008-06-02,186.78,193.01,186.39,191.84,3525174,191.84
2008-06-03,191.84,193.65,184.81,187.02,4144597,187.02
2008-06-04,187.02,189.13,186.65,188.98,5103331,188.98
2008-06-05,188.98,191.50,188.19,190.88,1294887,190.88
2008-06-06,190.88,194.54,184.92,185.41,6372441,185.41
2008-06-09,185.41,189.56,184.99,188.84,2151148,188.84
2008-06-10,188.84,189.66,183.78,184.94,3519792,184.94
2008-06-11,184.94,187.44,183.76,186.74,3589172,186.74
2008-06-12,186.74,188.08,184.84,185.11,9846462,185.11
2008-06-13,185.11,193.34,185.00,189.67,6152634,189.67
2008-06-16,189.67,194.12,182.34,185.20,4840982,185.20
2008-06-17,185.20,187.83,180.35,181.37,6403723,181.37
2008-06-18,181.37,181.60,180.41,180.59,9788961,180.59
2008-06-19,180.59,183.02,179.15,182.19,1408510,182.19
2008-06-20,182.19,182.35,180.94,181.32,8215857,181.32
2008-06-23,181.32,186.10,179.47,183.86,8720084,183.86
2008-06-24,183.86,188.11,183.60,186.53,3430024,186.53
2008-06-25,186.53,193.35,186.48,191.52,2587054,191.52
2008-06-26,191.52,192.71,188.98,189.88,8700111,189.88
2008-06-27,189.88,190.07,189.46,189.51,2112076,189.51
2008-06-30,189.51,190.67,186.20,187.72,3305981,187.72
2008-07-01,187.72,191.64,186.42,190.95,3936023,190.95
2008-07-02,190.95,194.01,189.81,192.59,4323614,192.59
2008-07-03,192.59,193.75,187.08,189.54,4643243,189.54
2008-07-04,189.54,193.63,186.41,193.63,4344736,193.63
2008-07-07,193.63,193.65,193.16,193.31,7745797,193.31
2008-07-08,193.31,193.37,192.58,192.89,4756191,192.89
2008-07-09,192.89,201.86,187.93,198.28,5436068,198.28
2008-07-10,198.28,201.08,192.20,194.84,6494625,194.84
2008-07-11,194.84,198.31,194.30,197.13,2986020,197.13
2008-07-14,197.13,197.46,197.06,197.37,4566928,197.37
2008-07-15,197.37,198.82,196.88,198.67,8620174,198.67
2008-07-16,198.67,199.60,197.77,199.59,9952156,199.59
2008-07-17,199.59,201.95,195.43,195.44,6949016,195.44
2008-07-18,195.44,196.02,195.19,195.76,6245038,195.76
